8	2	8	-14.174850
8	2	9	-16.174850
8	2	10	-18.174850
8	3	0	0.000169
8	3	1	-0.653693
8	3	2	-2.388668
8	3	3	-5.244171
8	3	4	-8.244171
8	3	5	-11.244171
8	3	6	-14.244171
8	3	7	-17.244171
8	3	8	-20.244171
8	3	9	-23.244171
8	3	10	-26.244171
8	4	0	0.000002
8	4	1	-0.651075
8	4	2	-2.459463
8	4	3	-5.897524
8	4	4	-9.897524
8	4	5	-13.897524
8	4	6	-17.897524
8	4	7	-21.897524
8	4	8	-25.897524
8	4	9	-29.897524
8	4	10	-33.897526
8	5	0	-0.000000
8	5	1	-0.651489
8	5	2	-2.372615
8	5	3	-6.228418
8	5	4	-11.228418
8	5	5	-16.228418
8	5	6	-21.228418
8	5	7	-26.228418
8	5	8	-31.228418
8	5	9	-36.228416
8	5	10	-41.228416
8	6	0	-0.000000
8	6	1	-0.651497
8	6	2	-2.368819
8	6	3	-6.444848
8	6	4	-12.295946
8	6	5	-18.295946
8	6	6	-24.295946
8	6	7	-30.295946
8	6	8	-36.295944
8	6	9	-42.295944
8	6	10	-48.295944
16	1	0	-0.013684
16	1	1	-0.013684
16	1	2	-0.618867
16	1	3	-1.618867
16	1	4	-2.618867
16	1	5	-3.618867
16	1	6	-4.618867
16	1	7	-5.618867
16	1	8	-6.618867
16	1	9	-7.618867
16	1	10	-8.618867
16	2	0	-0.000067
16	2	1	-0.000067
16	2	2	-0.671951
16	2	3	-2.271524
16	2	4	-4.271524
16	2	5	-6.271524
16	2	6	-8.271524
16	2	7	-10.271524
16	2	8	-12.271524
16	2	9	-14.271524
16	2	10	-16.271524
16	3	0	0.000011
16	3	1	0.000011
16	3	2	-0.651636
16	3	3	-2.338754
16	3	4	-5.338754
16	3	5	-8.338754
16	3	6	-11.338754
16	3	7	-14.338754
16	3	8	-17.338753
16	3	9	-20.338753
16	3	10	-23.338753
16	4	0	0.000000
16	4	1	0.000000
16	4	2	-0.651469
16	4	3	-2.393375
16	4	4	-5.990714
16	4	5	-9.990713
16	4	6	-13.990713
16	4	7	-17.990713
16	4	8	-21.990713
16	4	9	-25.990713
16	4	10	-29.990713
16	5	0	-0.000000
16	5	1	-0.000000
16	5	2	-0.651496
16	5	3	-2.369722
16	5	4	-6.320613
16	5	5	-11.320613
16	5	6	-16.320612
16	5	7	-21.320612
16	5	8	-26.320612
16	5	9	-31.320612
16	5	10	-36.320614
16	6	0	-0.000000
16	6	1	-0.000000
16	6	2	-0.651496
16	6	3	-2.369480
16	6	4	-6.387394
16	6	5	-12.387395
16	6	6	-18.387394
16	6	7	-24.387394
16	6	8	-30.387394
16	6	9	-36.387394
16	6	10	-42.387394
32	1	0	-0.003462
32	1	1	-0.003462
32	1	2	-0.003462
32	1	3	-0.643373
32	1	4	-1.643373
32	1	5	-2.643373
32	1	6	-3.643373
32	1	7	-4.643373
32	1	8	-5.643373
32	1	9	-6.643373
32	1	10	-7.643373
32	2	0	-0.000004
32	2	1	-0.000004
32	2	2	-0.000004
32	2	3	-0.656685
32	2	4	-2.295159
32	2	5	-4.295159
32	2	6	-6.295159
32	2	7	-8.295159
32	2	8	-10.295159
32	2	9	-12.295159
32	2	10	-14.295159
32	3	0	0.000001
32	3	1	0.000001
32	3	2	0.000001
32	3	3	-0.651505
32	3	4	-2.361867
32	3	5	-5.361867
32	3	6	-8.361867
32	3	7	-11.361867
32	3	8	-14.361867
32	3	9	-17.361866
32	3	10	-20.361866
32	4	0	0.000000
32	4	1	0.000000
32	4	2	0.000000
32	4	3	-0.651494
32	4	4	-2.375579
32	4	5	-6.013479
32	4	6	-10.013479
32	4	7	-14.013479
32	4	8	-18.013479
32	4	9	-22.013479
32	4	10	-26.013479
32	5	0	-0.000000
32	5	1	-0.000000
32	5	2	-0.000000
32	5	3	-0.651496
32	5	4	-2.369538
32	5	5	-6.343130
32	5	6	-11.343130
32	5	7	-16.343130
32	5	8	-21.343130
32	5	9	-26.343130
32	5	10	-31.343130
32	6	0	-0.000000
32	6	1	-0.000000
32	6	2	-0.000000
32	6	3	-0.651496
32	6	4	-2.369523
32	6	5	-6.409725
32	6	6	-12.409725
32	6	7	-18.409725
32	6	8	-24.409725
32	6	9	-30.409725
32	6	10	-36.409725
64	1	0	-0.000868
64	1	1	-0.000868
64	1	2	-0.000868
64	1	3	-0.000868
64	1	4	-0.649468
64	1	5	-1.649468
64	1	6	-2.649468
64	1	7	-3.649468
64	1	8	-4.649467
64	1	9	-5.649467
64	1	10	-6.649467
64	2	0	-0.000000
64	2	1	-0.000000
64	2	2	-0.000000
64	2	3	-0.000000
64	2	4	-0.652798
64	2	5	-2.301036
64	2	6	-4.301036
64	2	7	-6.301036
64	2	8	-8.301036
64	2	9	-10.301036
64	2	10	-12.301036
64	3	0	0.000000
64	3	1	0.000000
64	3	2	0.000000
64	3	3	0.000000
64	3	4	-0.651497
64	3	5	-2.367613
64	3	6	-5.367613
64	3	7	-8.367613
64	3	8	-11.367613
64	3	9	-14.367613
64	3	10	-17.367613
64	4	0	0.000000
64	4	1	0.000000
64	4	2	0.000000
64	4	3	0.000000
64	4	4	-0.651496
64	4	5	-2.371045
64	4	6	-6.019138
64	4	7	-10.019138
64	4	8	-14.019138
64	4	9	-18.019138
64	4	10	-22.019138
64	5	0	-0.000000
64	5	1	-0.000000
64	5	2	-0.000000
64	5	3	-0.000000
64	5	4	-0.651496
64	5	5	-2.369527
64	5	6	-6.348727
64	5	7	-11.348727
64	5	8	-16.348726
64	5	9	-21.348726
64	5	10	-26.348726
64	6	0	-0.000000
64	6	1	-0.000000
64	6	2	-0.000000
64	6	3	-0.000000
64	6	4	-0.651496
64	6	5	-2.369526
64	6	6	-6.415276
64	6	7	-12.415277
64	6	8	-18.415276
64	6	9	-24.415276
64	6	10	-30.415276
128	1	0	-0.000217
128	1	1	-0.000217
128	1	2	-0.000217
128	1	3	-0.000217
128	1	4	-0.000217
128	1	5	-0.650989
128	1	6	-1.650989
128	1	7	-2.650989
128	1	8	-3.650989
128	1	9	-4.650989
128	1	10	-5.650989
128	2	0	-0.000000
128	2	1	-0.000000
128	2	2	-0.000000
128	2	3	-0.000000
128	2	4	-0.000000
128	2	5	-0.651822
128	2	6	-2.302503
128	2	7	-4.302504
128	2	8	-6.302504
128	2	9	-8.302504
128	2	10	-10.302504
128	3	0	0.000000
128	3	1	0.000000
128	3	2	0.000000
128	3	3	0.000000
128	3	4	0.000000
128	3	5	-0.651496
128	3	6	-2.369048
128	3	7	-5.369048
128	3	8	-8.369048
128	3	9	-11.369048
128	3	10	-14.369048
128	4	0	0.000000
128	4	1	0.000000
128	4	2	0.000000
128	4	3	0.000000
128	4	4	0.000000
128	4	5	-0.651496
128	4	6	-2.369906
128	4	7	-6.020551
128	4	8	-10.020552
128	4	9	-14.020552
128	4	10	-18.020552
128	5	0	-0.000000
128	5	1	-0.000000
128	5	2	-0.000000
128	5	3	-0.000000
128	5	4	-0.000000
128	5	5	-0.651496
128	5	6	-2.369526
128	5	7	-6.350124
128	5	8	-11.350124
128	5	9	-16.350124
128	5	10	-21.350124
128	6	0	-0.000000
128	6	1	-0.000000
128	6	2	-0.000000
128	6	3	-0.000000
128	6	4	-0.000000
128	6	5	-0.651496
128	6	6	-2.369526
128	6	7	-6.416662
128	6	8	-12.416662
128	6	9	-18.416662
128	6	10	-24.416662
256	1	0	-0.000054
256	1	1	-0.000054
256	1	2	-0.000054
256	1	3	-0.000054
256	1	4	-0.000054
256	1	5	-0.000054
256	1	6	-0.651369
256	1	7	-1.651369
256	1	8	-2.651369
256	1	9	-3.651369
256	1	10	-4.651370
256	2	0	-0.000000
256	2	1	-0.000000
256	2	2	-0.000000
256	2	3	-0.000000
256	2	4	-0.000000
256	2	5	-0.000000
256	2	6	-0.651578
256	2	7	-2.302870
256	2	8	-4.302870
256	2	9	-6.302870
256	2	10	-8.302870
256	3	0	0.000000
256	3	1	0.000000
256	3	2	0.000000
256	3	3	0.000000
256	3	4	0.000000
256	3	5	0.000000
256	3	6	-0.651496
256	3	7	-2.369406
256	3	8	-5.369406
256	3	9	-8.369407
256	3	10	-11.369407
256	4	0	0.000000
256	4	1	0.000000
256	4	2	0.000000
256	4	3	0.000000
256	4	4	0.000000
256	4	5	0.000000
256	4	6	-0.651496
256	4	7	-2.369621
256	4	8	-6.020905
256	4	9	-10.020905
256	4	10	-14.020905
256	5	0	-0.000000
256	5	1	-0.000000
256	5	2	-0.000000
256	5	3	-0.000000
256	5	4	-0.000000
256	5	5	-0.000000
256	5	6	-0.651496
256	5	7	-2.369526
256	5	8	-6.350474
256	5	9	-11.350474
256	5	10	-16.350473
256	6	0	-0.000000
256	6	1	-0.000000
256	6	2	-0.000000
256	6	3	-0.000000
256	6	4	-0.000000
256	6	5	-0.000000
256	6	6	-0.651496
256	6	7	-2.369526
256	6	8	-6.417123
256	6	9	-12.417123
256	6	10	-18.417124
512	1	0	-0.000014
512	1	1	-0.000014
512	1	2	-0.000014
512	1	3	-0.000014
512	1	4	-0.000014
512	1	5	-0.000014
512	1	6	-0.000014
512	1	7	-0.651464
512	1	8	-1.651464
512	1	9	-2.651464
512	1	10	-3.651464
512	2	0	-0.000000
512	2	1	-0.000000
512	2	2	-0.000000
512	2	3	-0.000000
512	2	4	-0.000000
512	2	5	-0.000000
512	2	6	-0.000000
512	2	7	-0.651516
512	2	8	-2.302962
512	2	9	-4.302962
512	2	10	-6.302962
512	3	0	0.000000
512	3	1	0.000000
512	3	2	0.000000
512	3	3	0.000000
512	3	4	0.000000
512	3	5	0.000000
512	3	6	0.000000
512	3	7	-0.651496
512	3	8	-2.369496
512	3	9	-5.369496
512	3	10	-8.369496
512	4	0	0.000000
512	4	1	0.000000
512	4	2	0.000000
512	4	3	0.000000
512	4	4	0.000000
512	4	5	0.000000
512	4	6	0.000000
512	4	7	-0.651496
512	4	8	-2.369550
512	4	9	-6.020993
512	4	10	-10.020992
512	5	0	-0.000000
512	5	1	-0.000000
512	5	2	-0.000000
512	5	3	-0.000000
512	5	4	-0.000000
512	5	5	-0.000000
512	5	6	-0.000000
512	5	7	-0.651496
512	5	8	-2.369526
512	5	9	-6.350570
512	5	10	-11.350570
512	6	0	0.000000
512	6	1	0.000000
512	6	2	0.000000
512	6	3	0.000000
512	6	4	0.000000
512	6	5	0.000000
512	6	6	0.000000
512	6	7	-0.651496
512	6	8	-2.369526
512	6	9	-6.423352
512	6	10	-12.423351
1024	1	0	-0.000003
1024	1	1	-0.000003
1024	1	2	-0.000003
1024	1	3	-0.000003
1024	1	4	-0.000003
1024	1	5	-0.000003
1024	1	6	-0.000003
1024	1	7	-0.000003
1024	1	8	-0.651488
1024	1	9	-1.651488
1024	1	10	-2.651488
1024	2	0	-0.000000
1024	2	1	-0.000000
1024	2	2	-0.000000
1024	2	3	-0.000000
1024	2	4	-0.000000
1024	2	5	-0.000000
1024	2	6	-0.000000
1024	2	7	-0.000000
1024	2	8	-0.651501
1024	2	9	-2.302985
1024	2	10	-4.302985
1024	3	0	0.000000
1024	3	1	0.000000
1024	3	2	0.000000
1024	3	3	0.000000
1024	3	4	0.000000
1024	3	5	0.000000
1024	3	6	0.000000
1024	3	7	0.000000
1024	3	8	-0.651496
1024	3	9	-2.369519
1024	3	10	-5.369518
1024	4	0	0.000000
1024	4	1	0.000000
1024	4	2	0.000000
1024	4	3	0.000000
1024	4	4	0.000000
1024	4	5	0.000000
1024	4	6	0.000000
1024	4	7	0.000000
1024	4	8	-0.651496
1024	4	9	-2.369532
1024	4	10	-6.021015
1024	5	0	-0.000000
1024	5	1	-0.000000
1024	5	2	-0.000000
1024	5	3	-0.000000
1024	5	4	-0.000000
1024	5	5	-0.000000
1024	5	6	-0.000000
1024	5	7	-0.000000
1024	5	8	-0.651496
1024	5	9	-2.369526
1024	5	10	-6.351625
1024	6	0	-0.000000
1024	6	1	-0.000000
1024	6	2	-0.000000
1024	6	3	-0.000000
1024	6	4	-0.000000
1024	6	5	-0.000000
1024	6	6	-0.000000
1024	6	7	-0.000000
1024	6	8	-0.651496
1024	6	9	-2.369526
1024	6	10	-6.993953
2048	1	0	-0.000001
2048	1	1	-0.000001
2048	1	2	-0.000001
2048	1	3	-0.000001
2048	1	4	-0.000001
2048	1	5	-0.000001
2048	1	6	-0.000001
2048	1	7	-0.000001
2048	1	8	-0.000001
2048	1	9	-0.651494
2048	1	10	-1.651494
2048	2	0	-0.000000
2048	2	1	-0.000000
2048	2	2	-0.000000
2048	2	3	-0.000000
2048	2	4	-0.000000
2048	2	5	-0.000000
2048	2	6	-0.000000
2048	2	7	-0.000000
2048	2	8	-0.000000
2048	2	9	-0.651497
2048	2	10	-2.302990
2048	3	0	0.000000
2048	3	1	0.000000
2048	3	2	0.000000
2048	3	3	0.000000
2048	3	4	0.000000
2048	3	5	0.000000
2048	3	6	0.000000
2048	3	7	0.000000
2048	3	8	0.000000
2048	3	9	-0.651496
2048	3	10	-2.369524
2048	4	0	-0.000000
2048	4	1	-0.000000
2048	4	2	-0.000000
2048	4	3	-0.000000
2048	4	4	-0.000000
2048	4	5	-0.000000
2048	4	6	-0.000000
2048	4	7	-0.000000
2048	4	8	-0.000000
2048	4	9	-0.651496
2048	4	10	-2.369527
2048	5	0	-0.000000
2048	5	1	-0.000000
2048	5	2	-0.000000
2048	5	3	-0.000000
2048	5	4	-0.000000
2048	5	5	-0.000000
2048	5	6	-0.000000
2048	5	7	-0.000000
2048	5	8	-0.000000
2048	5	9	-0.651496
2048	5	10	-2.369526
2048	6	0	-0.000000
2048	6	1	-0.000000
2048	6	2	-0.000000
2048	6	3	-0.000000
2048	6	4	-0.000000
2048	6	5	-0.000000
2048	6	6	-0.000000
2048	6	7	-0.000000
2048	6	8	-0.000000
2048	6	9	-0.651496
2048	6	10	-6.354894
4096	1	0	-0.000000
4096	1	1	-0.000000
4096	1	2	-0.000000
4096	1	3	-0.000000
4096	1	4	-0.000000
4096	1	5	-0.000000
4096	1	6	-0.000000
4096	1	7	-0.000000
4096	1	8	-0.000000
4096	1	9	-0.000000
4096	1	10	-0.651496
4096	2	0	-0.000000
4096	2	1	-0.000000
4096	2	2	-0.000000
4096	2	3	-0.000000
4096	2	4	-0.000000
4096	2	5	-0.000000
4096	2	6	-0.000000
4096	2	7	-0.000000
4096	2	8	-0.000000
4096	2	9	-0.000000
4096	2	10	-0.651496
4096	3	0	0.000000
4096	3	1	0.000000
4096	3	2	0.000000
4096	3	3	0.000000
4096	3	4	0.000000
4096	3	5	0.000000
4096	3	6	0.000000
4096	3	7	0.000000
4096	3	8	0.000000
4096	3	9	0.000000
4096	3	10	-0.651496
4096	4	0	-0.000000
4096	4	1	-0.000000
4096	4	2	-0.000000
4096	4	3	-0.000000
4096	4	4	-0.000000
4096	4	5	-0.000000
4096	4	6	-0.000000
4096	4	7	-0.000000
4096	4	8	-0.000000
4096	4	9	-0.000000
4096	4	10	-0.651496
4096	5	0	-0.000000
4096	5	1	-0.000000
4096	5	2	-0.000000
4096	5	3	-0.000000
4096	5	4	-0.000000
4096	5	5	-0.000000
4096	5	6	-0.000000
4096	5	7	-0.000000
4096	5	8	-0.000000
4096	5	9	-0.000000
4096	5	10	-0.651496
4096	6	0	-0.000000
4096	6	1	-0.000000
4096	6	2	-0.000000
4096	6	3	-0.000000
4096	6	4	-0.000000
4096	6	5	-0.000000
4096	6	6	-0.000000
4096	6	7	-0.000000
4096	6	8	-0.000000
4096	6	9	-0.259855
4096	6	10	-6.259854
8192	1	0	-0.000000
8192	1	1	-0.000000
8192	1	2	-0.000000
8192	1	3	-0.000000
8192	1	4	-0.000000
8192	1	5	-0.000000
8192	1	6	-0.000000
8192	1	7	-0.000000
8192	1	8	-0.000000
8192	1	9	-0.000000
8192	1	10	-0.000000
8192	2	0	-0.000000
8192	2	1	-0.000000
8192	2	2	-0.000000
8192	2	3	-0.000000
8192	2	4	-0.000000
8192	2	5	-0.000000
8192	2	6	-0.000000
8192	2	7	-0.000000
8192	2	8	-0.000000
8192	2	9	-0.000000
8192	2	10	-0.000000
8192	3	0	0.000000
8192	3	1	0.000000
8192	3	2	0.000000
8192	3	3	0.000000
8192	3	4	0.000000
8192	3	5	0.000000
8192	3	6	0.000000
8192	3	7	0.000000
8192	3	8	0.000000
8192	3	9	0.000000
8192	3	10	0.000000
8192	4	0	-0.000000
8192	4	1	-0.000000
8192	4	2	-0.000000
8192	4	3	-0.000000
8192	4	4	-0.000000
8192	4	5	-0.000000
8192	4	6	-0.000000
8192	4	7	-0.000000
8192	4	8	-0.000000
8192	4	9	-0.000000
8192	4	10	-0.000000
8192	5	0	-0.000000
8192	5	1	-0.000000
8192	5	2	-0.000000
8192	5	3	-0.000000
8192	5	4	-0.000000
8192	5	5	-0.000000
8192	5	6	-0.000000
8192	5	7	-0.000000
8192	5	8	-0.000000
8192	5	9	-0.000000
8192	5	10	-0.000000
8192	6	0	-0.000000
8192	6	1	-0.000000
8192	6	2	-0.000000
8192	6	3	-0.000000
8192	6	4	-0.000000
8192	6	5	-0.000000
8192	6	6	-0.000000
8192	6	7	-0.000000
8192	6	8	-0.000000
8192	6	9	-0.058170
8192	6	10	-6.058170
16384	1	0	-0.000000
16384	1	1	-0.000000
16384	1	2	-0.000000
16384	1	3	-0.000000
16384	1	4	-0.000000
16384	1	5	-0.000000
16384	1	6	-0.000000
16384	1	7	-0.000000
16384	1	8	-0.000000
16384	1	9	-0.000000
16384	1	10	-0.000000
16384	2	0	-0.000000
16384	2	1	-0.000000
16384	2	2	-0.000000
16384	2	3	-0.000000
16384	2	4	-0.000000
16384	2	5	-0.000000
16384	2	6	-0.000000
16384	2	7	-0.000000
16384	2	8	-0.000000
16384	2	9	-0.000000
16384	2	10	-0.000000
16384	3	0	0.000000
16384	3	1	0.000000
16384	3	2	0.000000
16384	3	3	0.000000
16384	3	4	0.000000
16384	3	5	0.000000
16384	3	6	0.000000
16384	3	7	0.000000
16384	3	8	0.000000
16384	3	9	0.000000
16384	3	10	0.000000
16384	4	0	-0.000000
16384	4	1	-0.000000
16384	4	2	-0.000000
16384	4	3	-0.000000
16384	4	4	-0.000000
16384	4	5	-0.000000
16384	4	6	-0.000000
16384	4	7	-0.000000
16384	4	8	-0.000000
16384	4	9	-0.000000
16384	4	10	-0.000000
16384	5	0	-0.000000
16384	5	1	-0.000000
16384	5	2	-0.000000
16384	5	3	-0.000000
16384	5	4	-0.000000
16384	5	5	-0.000000
16384	5	6	-0.000000
16384	5	7	-0.000000
16384	5	8	-0.000000
16384	5	9	-0.000000
16384	5	10	-0.000000
16384	6	0	-0.000000
16384	6	1	-0.000000
16384	6	2	-0.000000
16384	6	3	-0.000000
16384	6	4	-0.000000
16384	6	5	-0.000000
16384	6	6	-0.000000
16384	6	7	-0.000000
16384	6	8	-0.000000
16384	6	9	-1.436713
16384	6	10	-7.436713
32768	1	0	-0.000000
32768	1	1	-0.000000
32768	1	2	-0.000000
32768	1	3	-0.000000
32768	1	4	-0.000000
32768	1	5	-0.000000
32768	1	6	-0.000000
32768	1	7	-0.000000
32768	1	8	-0.000000
32768	1	9	-0.000000
32768	1	10	-0.000000
32768	2	0	-0.000000
32768	2	1	-0.000000
32768	2	2	-0.000000
32768	2	3	-0.000000
32768	2	4	-0.000000
32768	2	5	-0.000000
32768	2	6	-0.000000
32768	2	7	-0.000000
32768	2	8	-0.000000
32768	2	9	-0.000000
32768	2	10	-0.000000
32768	3	0	0.000000
32768	3	1	0.000000
32768	3	2	0.000000
32768	3	3	0.000000
32768	3	4	0.000000
32768	3	5	0.000000
32768	3	6	0.000000
32768	3	7	0.000000
32768	3	8	0.000000
32768	3	9	0.000000
32768	3	10	0.000000
32768	4	0	-0.000000
32768	4	1	-0.000000
32768	4	2	-0.000000
32768	4	3	-0.000000
32768	4	4	-0.000000
32768	4	5	-0.000000
32768	4	6	-0.000000
32768	4	7	-0.000000
32768	4	8	-0.000000
32768	4	9	-0.000000
32768	4	10	-0.000000
32768	5	0	-0.000000
32768	5	1	-0.000000
32768	5	2	-0.000000
32768	5	3	-0.000000
32768	5	4	-0.000000
32768	5	5	-0.000000
32768	5	6	-0.000000
32768	5	7	-0.000000
32768	5	8	-0.000000
32768	5	9	-0.000000
32768	5	10	-0.000000
32768	6	0	-0.000000
32768	6	1	-0.000000
32768	6	2	-0.000000
32768	6	3	-0.000000
32768	6	4	-0.000000
32768	6	5	-0.000000
32768	6	6	-0.000000
32768	6	7	-0.000000
32768	6	8	-0.000000
32768	6	9	-0.966917
32768	6	10	-6.966917
65536	1	0	-0.000000
65536	1	1	-0.000000
65536	1	2	-0.000000
65536	1	3	-0.000000
65536	1	4	-0.000000
65536	1	5	-0.000000
65536	1	6	-0.000000
65536	1	7	-0.000000
65536	1	8	-0.000000
65536	1	9	-0.000000
65536	1	10	-0.000000
65536	2	0	-0.000000
65536	2	1	-0.000000
65536	2	2	-0.000000
65536	2	3	-0.000000
65536	2	4	-0.000000
65536	2	5	-0.000000
65536	2	6	-0.000000
65536	2	7	-0.000000
65536	2	8	-0.000000
65536	2	9	-0.000000
65536	2	10	-0.000000
65536	3	0	0.000000
65536	3	1	0.000000
65536	3	2	0.000000
65536	3	3	0.000000
65536	3	4	0.000000
65536	3	5	0.000000
65536	3	6	0.000000
65536	3	7	0.000000
65536	3	8	0.000000
65536	3	9	0.000000
65536	3	10	0.000000
65536	4	0	-0.000000
65536	4	1	-0.000000
65536	4	2	-0.000000
65536	4	3	-0.000000
65536	4	4	-0.000000
65536	4	5	-0.000000
65536	4	6	-0.000000
65536	4	7	-0.000000
65536	4	8	-0.000000
65536	4	9	-0.000000
65536	4	10	-0.000000
65536	5	0	-0.000000
65536	5	1	-0.000000
65536	5	2	-0.000000
65536	5	3	-0.000000
65536	5	4	-0.000000
65536	5	5	-0.000000
65536	5	6	-0.000000
65536	5	7	-0.000000
65536	5	8	-0.000000
65536	5	9	-0.000000
65536	5	10	-0.000000
65536	6	0	-0.000000
65536	6	1	-0.000000
65536	6	2	-0.000000
65536	6	3	-0.000000
65536	6	4	-0.000000
65536	6	5	-0.000000
65536	6	6	-0.000000
65536	6	7	-0.000000
65536	6	8	-0.000000
65536	6	9	-1.456955
65536	6	10	-7.456955
